Unnamed: 0,fpath,target,file_name,client
22105,/path/to/cifar10/images/data/passerine_s_000360.png,2,passerine_s_000360.png,47
22106,/path/to/cifar10/images/data/coupe_s_000460.png,1,coupe_s_000460.png,47
22107,/path/to/cifar10/images/data/airliner_s_001414.png,0,airliner_s_001414.png,47
22108,/path/to/cifar10/images/data/tabby_cat_s_001864.png,3,tabby_cat_s_001864.png,47
22109,/path/to/cifar10/images/data/garbage_truck_s_001112.png,9,garbage_truck_s_001112.png,47
22110,/path/to/cifar10/images/data/muntjac_s_000649.png,4,muntjac_s_000649.png,47
22111,/path/to/cifar10/images/data/auto_s_001330.png,1,auto_s_001330.png,47
22112,/path/to/cifar10/images/data/twinjet_s_000615.png,0,twinjet_s_000615.png,47
22113,/path/to/cifar10/images/data/spring_frog_s_000118.png,6,spring_frog_s_000118.png,47
22114,/path/to/cifar10/images/data/banana_boat_s_001765.png,8,banana_boat_s_001765.png,47
22115,/path/to/cifar10/images/data/alces_alces_s_000103.png,4,alces_alces_s_000103.png,47
22116,/path/to/cifar10/images/data/merchant_ship_s_001140.png,8,merchant_ship_s_001140.png,47
22117,/path/to/cifar10/images/data/true_cat_s_001582.png,3,true_cat_s_001582.png,47
22118,/path/to/cifar10/images/data/icebreaker_s_000859.png,8,icebreaker_s_000859.png,47
22119,/path/to/cifar10/images/data/articulated_lorry_s_000286.png,9,articulated_lorry_s_000286.png,47
22120,/path/to/cifar10/images/data/mongrel_s_000038.png,5,mongrel_s_000038.png,47
22121,/path/to/cifar10/images/data/wagtail_s_001230.png,2,wagtail_s_001230.png,47
22122,/path/to/cifar10/images/data/sparrow_s_002065.png,2,sparrow_s_002065.png,47
22123,/path/to/cifar10/images/data/houseboat_s_000341.png,8,houseboat_s_000341.png,47
22124,/path/to/cifar10/images/data/rana_pipiens_s_000110.png,6,rana_pipiens_s_000110.png,47
22125,/path/to/cifar10/images/data/maltese_s_000014.png,5,maltese_s_000014.png,47
22126,/path/to/cifar10/images/data/wagon_s_000818.png,1,wagon_s_000818.png,47
22127,/path/to/cifar10/images/data/leopard_frog_s_000361.png,6,leopard_frog_s_000361.png,47
22128,/path/to/cifar10/images/data/garbage_truck_s_000408.png,9,garbage_truck_s_000408.png,47
22129,/path/to/cifar10/images/data/hospital_ship_s_001198.png,8,hospital_ship_s_001198.png,47
22130,/path/to/cifar10/images/data/garbage_truck_s_000304.png,9,garbage_truck_s_000304.png,47
22131,/path/to/cifar10/images/data/odocoileus_hemionus_s_000722.png,4,odocoileus_hemionus_s_000722.png,47
22132,/path/to/cifar10/images/data/jumbojet_s_000001.png,0,jumbojet_s_000001.png,47
22133,/path/to/cifar10/images/data/airbus_s_000156.png,0,airbus_s_000156.png,47
22134,/path/to/cifar10/images/data/airbus_s_000257.png,0,airbus_s_000257.png,47
22135,/path/to/cifar10/images/data/domestic_cat_s_000831.png,3,domestic_cat_s_000831.png,47
22136,/path/to/cifar10/images/data/container_vessel_s_000684.png,8,container_vessel_s_000684.png,47
22137,/path/to/cifar10/images/data/japanese_spaniel_s_000213.png,5,japanese_spaniel_s_000213.png,47
22138,/path/to/cifar10/images/data/dredger_s_001096.png,8,dredger_s_001096.png,47
22139,/path/to/cifar10/images/data/grass_frog_s_001457.png,6,grass_frog_s_001457.png,47
22140,/path/to/cifar10/images/data/stealth_fighter_s_000963.png,0,stealth_fighter_s_000963.png,47
22141,/path/to/cifar10/images/data/accentor_s_000699.png,2,accentor_s_000699.png,47
22142,/path/to/cifar10/images/data/sea_boat_s_000256.png,8,sea_boat_s_000256.png,47
22143,/path/to/cifar10/images/data/passenger_ship_s_001410.png,8,passenger_ship_s_001410.png,47
22144,/path/to/cifar10/images/data/tipper_s_000675.png,9,tipper_s_000675.png,47
22145,/path/to/cifar10/images/data/cruiser_s_000169.png,8,cruiser_s_000169.png,47
22146,/path/to/cifar10/images/data/arabian_s_001981.png,7,arabian_s_001981.png,47
22147,/path/to/cifar10/images/data/garbage_truck_s_000932.png,9,garbage_truck_s_000932.png,47
22148,/path/to/cifar10/images/data/bird_of_passage_s_000252.png,2,bird_of_passage_s_000252.png,47
22149,/path/to/cifar10/images/data/gamecock_s_000013.png,2,gamecock_s_000013.png,47
22150,/path/to/cifar10/images/data/coupe_s_001374.png,1,coupe_s_001374.png,47
22151,/path/to/cifar10/images/data/tug_s_000114.png,8,tug_s_000114.png,47
22152,/path/to/cifar10/images/data/toy_dog_s_000103.png,5,toy_dog_s_000103.png,47
22153,/path/to/cifar10/images/data/southwestern_toad_s_000266.png,6,southwestern_toad_s_000266.png,47
22154,/path/to/cifar10/images/data/trucking_rig_s_001244.png,9,trucking_rig_s_001244.png,47
22155,/path/to/cifar10/images/data/domestic_cat_s_001017.png,3,domestic_cat_s_001017.png,47
22156,/path/to/cifar10/images/data/mule_deer_s_001845.png,4,mule_deer_s_001845.png,47
22157,/path/to/cifar10/images/data/sparrow_s_001313.png,2,sparrow_s_001313.png,47
22158,/path/to/cifar10/images/data/cock_s_000687.png,2,cock_s_000687.png,47
22159,/path/to/cifar10/images/data/camion_s_000116.png,9,camion_s_000116.png,47
22160,/path/to/cifar10/images/data/alauda_arvensis_s_000116.png,2,alauda_arvensis_s_000116.png,47
22161,/path/to/cifar10/images/data/camion_s_001396.png,9,camion_s_001396.png,47
22162,/path/to/cifar10/images/data/domestic_cat_s_000500.png,3,domestic_cat_s_000500.png,47
22163,/path/to/cifar10/images/data/female_horse_s_001082.png,7,female_horse_s_001082.png,47
22164,/path/to/cifar10/images/data/true_frog_s_000055.png,6,true_frog_s_000055.png,47
22165,/path/to/cifar10/images/data/attack_aircraft_s_000601.png,0,attack_aircraft_s_000601.png,47
22166,/path/to/cifar10/images/data/true_cat_s_001798.png,3,true_cat_s_001798.png,47
22167,/path/to/cifar10/images/data/domestic_cat_s_000580.png,3,domestic_cat_s_000580.png,47
22168,/path/to/cifar10/images/data/dump_truck_s_001684.png,9,dump_truck_s_001684.png,47
22169,/path/to/cifar10/images/data/cat_s_000786.png,3,cat_s_000786.png,47
22170,/path/to/cifar10/images/data/banana_boat_s_001549.png,8,banana_boat_s_001549.png,47
22171,/path/to/cifar10/images/data/japanese_deer_s_000929.png,4,japanese_deer_s_000929.png,47
22172,/path/to/cifar10/images/data/green_frog_s_001118.png,6,green_frog_s_001118.png,47
22173,/path/to/cifar10/images/data/felis_catus_s_000162.png,3,felis_catus_s_000162.png,47
22174,/path/to/cifar10/images/data/convertible_s_002616.png,1,convertible_s_002616.png,47
22175,/path/to/cifar10/images/data/king_charles_spaniel_s_000082.png,5,king_charles_spaniel_s_000082.png,47
22176,/path/to/cifar10/images/data/tabby_s_001821.png,3,tabby_s_001821.png,47
22177,/path/to/cifar10/images/data/hospital_ship_s_002003.png,8,hospital_ship_s_002003.png,47
22178,/path/to/cifar10/images/data/honey_eater_s_001083.png,2,honey_eater_s_001083.png,47
22179,/path/to/cifar10/images/data/elk_s_001444.png,4,elk_s_001444.png,47
22180,/path/to/cifar10/images/data/leopard_frog_s_001968.png,6,leopard_frog_s_001968.png,47
22181,/path/to/cifar10/images/data/dump_truck_s_001894.png,9,dump_truck_s_001894.png,47
22182,/path/to/cifar10/images/data/trucking_rig_s_001412.png,9,trucking_rig_s_001412.png,47
22183,/path/to/cifar10/images/data/bufo_americanus_s_001184.png,6,bufo_americanus_s_001184.png,47
22184,/path/to/cifar10/images/data/rana_cascadae_s_000021.png,6,rana_cascadae_s_000021.png,47
22185,/path/to/cifar10/images/data/tipper_truck_s_001905.png,9,tipper_truck_s_001905.png,47
22186,/path/to/cifar10/images/data/gelding_s_000098.png,7,gelding_s_000098.png,47
22187,/path/to/cifar10/images/data/ship_s_002223.png,8,ship_s_002223.png,47
22188,/path/to/cifar10/images/data/deer_s_000121.png,4,deer_s_000121.png,47
22189,/path/to/cifar10/images/data/powerboat_s_000729.png,8,powerboat_s_000729.png,47
22190,/path/to/cifar10/images/data/freighter_s_001584.png,8,freighter_s_001584.png,47
22191,/path/to/cifar10/images/data/ostrich_s_000865.png,2,ostrich_s_000865.png,47
22192,/path/to/cifar10/images/data/bufo_bufo_s_001826.png,6,bufo_bufo_s_001826.png,47
22193,/path/to/cifar10/images/data/passerine_s_000699.png,2,passerine_s_000699.png,47
22194,/path/to/cifar10/images/data/cargo_vessel_s_000396.png,8,cargo_vessel_s_000396.png,47
22195,/path/to/cifar10/images/data/coupe_s_001006.png,1,coupe_s_001006.png,47
22196,/path/to/cifar10/images/data/trucking_rig_s_000103.png,9,trucking_rig_s_000103.png,47
22197,/path/to/cifar10/images/data/beach_wagon_s_000877.png,1,beach_wagon_s_000877.png,47
22198,/path/to/cifar10/images/data/muntjac_s_001595.png,4,muntjac_s_001595.png,47
22199,/path/to/cifar10/images/data/cervus_elaphus_s_000977.png,4,cervus_elaphus_s_000977.png,47
22200,/path/to/cifar10/images/data/tabby_s_001618.png,3,tabby_s_001618.png,47
22201,/path/to/cifar10/images/data/dawn_horse_s_000399.png,7,dawn_horse_s_000399.png,47
22202,/path/to/cifar10/images/data/airbus_s_001359.png,0,airbus_s_001359.png,47
22203,/path/to/cifar10/images/data/tailed_frog_s_000642.png,6,tailed_frog_s_000642.png,47
22204,/path/to/cifar10/images/data/bufo_americanus_s_001328.png,6,bufo_americanus_s_001328.png,47
22205,/path/to/cifar10/images/data/cervus_elaphus_s_001754.png,4,cervus_elaphus_s_001754.png,47
22206,/path/to/cifar10/images/data/attack_aircraft_s_001015.png,0,attack_aircraft_s_001015.png,47
22207,/path/to/cifar10/images/data/struthio_camelus_s_001307.png,2,struthio_camelus_s_001307.png,47
22208,/path/to/cifar10/images/data/airbus_s_002004.png,0,airbus_s_002004.png,47
22209,/path/to/cifar10/images/data/ostrich_s_001027.png,2,ostrich_s_001027.png,47
22210,/path/to/cifar10/images/data/canis_familiaris_s_000274.png,5,canis_familiaris_s_000274.png,47
22211,/path/to/cifar10/images/data/tomcat_s_001870.png,3,tomcat_s_001870.png,47
22212,/path/to/cifar10/images/data/tennessee_walker_s_000269.png,7,tennessee_walker_s_000269.png,47
22213,/path/to/cifar10/images/data/tabby_s_000347.png,3,tabby_s_000347.png,47
22214,/path/to/cifar10/images/data/sparrow_s_002440.png,2,sparrow_s_002440.png,47
22215,/path/to/cifar10/images/data/cat_s_002543.png,3,cat_s_002543.png,47
22216,/path/to/cifar10/images/data/pekinese_s_001409.png,5,pekinese_s_001409.png,47
22217,/path/to/cifar10/images/data/police_boat_s_000362.png,8,police_boat_s_000362.png,47
22218,/path/to/cifar10/images/data/aerial_ladder_truck_s_000087.png,9,aerial_ladder_truck_s_000087.png,47
22219,/path/to/cifar10/images/data/mare_s_001678.png,7,mare_s_001678.png,47
22220,/path/to/cifar10/images/data/bufo_bufo_s_001350.png,6,bufo_bufo_s_001350.png,47
22221,/path/to/cifar10/images/data/shooting_brake_s_000622.png,1,shooting_brake_s_000622.png,47
22222,/path/to/cifar10/images/data/stallion_s_000065.png,7,stallion_s_000065.png,47
22223,/path/to/cifar10/images/data/appaloosa_s_000379.png,7,appaloosa_s_000379.png,47
22224,/path/to/cifar10/images/data/pipit_s_000848.png,2,pipit_s_000848.png,47
22225,/path/to/cifar10/images/data/lipizzan_s_001681.png,7,lipizzan_s_001681.png,47
22226,/path/to/cifar10/images/data/convertible_s_000129.png,1,convertible_s_000129.png,47
22227,/path/to/cifar10/images/data/capreolus_capreolus_s_000497.png,4,capreolus_capreolus_s_000497.png,47
22228,/path/to/cifar10/images/data/seaplane_s_002211.png,0,seaplane_s_002211.png,47
22229,/path/to/cifar10/images/data/pekingese_s_000029.png,5,pekingese_s_000029.png,47
22230,/path/to/cifar10/images/data/freighter_s_000062.png,8,freighter_s_000062.png,47
22231,/path/to/cifar10/images/data/fawn_s_000630.png,4,fawn_s_000630.png,47
22232,/path/to/cifar10/images/data/fawn_s_001327.png,4,fawn_s_001327.png,47
22233,/path/to/cifar10/images/data/dog_s_000483.png,5,dog_s_000483.png,47
22234,/path/to/cifar10/images/data/pekingese_s_001578.png,5,pekingese_s_001578.png,47
22235,/path/to/cifar10/images/data/rana_catesbeiana_s_001003.png,6,rana_catesbeiana_s_001003.png,47
22236,/path/to/cifar10/images/data/gelding_s_002059.png,7,gelding_s_002059.png,47
22237,/path/to/cifar10/images/data/maltese_dog_s_000595.png,5,maltese_dog_s_000595.png,47
22238,/path/to/cifar10/images/data/ambulance_s_001676.png,1,ambulance_s_001676.png,47
22239,/path/to/cifar10/images/data/auto_s_002173.png,1,auto_s_002173.png,47
22240,/path/to/cifar10/images/data/fighter_aircraft_s_001271.png,0,fighter_aircraft_s_001271.png,47
22241,/path/to/cifar10/images/data/racing_boat_s_000056.png,8,racing_boat_s_000056.png,47
22242,/path/to/cifar10/images/data/anuran_s_000480.png,6,anuran_s_000480.png,47
22243,/path/to/cifar10/images/data/western_toad_s_000361.png,6,western_toad_s_000361.png,47
22244,/path/to/cifar10/images/data/seaplane_s_000772.png,0,seaplane_s_000772.png,47
22245,/path/to/cifar10/images/data/powerboat_s_001467.png,8,powerboat_s_001467.png,47
22246,/path/to/cifar10/images/data/tabby_cat_s_000262.png,3,tabby_cat_s_000262.png,47
22247,/path/to/cifar10/images/data/stealth_fighter_s_001683.png,0,stealth_fighter_s_001683.png,47
22248,/path/to/cifar10/images/data/fallow_deer_s_000261.png,4,fallow_deer_s_000261.png,47
22249,/path/to/cifar10/images/data/car_s_000537.png,1,car_s_000537.png,47
22250,/path/to/cifar10/images/data/motorcar_s_000248.png,1,motorcar_s_000248.png,47
22251,/path/to/cifar10/images/data/delivery_truck_s_000028.png,9,delivery_truck_s_000028.png,47
22252,/path/to/cifar10/images/data/male_horse_s_000663.png,7,male_horse_s_000663.png,47
22253,/path/to/cifar10/images/data/lippizaner_s_000224.png,7,lippizaner_s_000224.png,47
22254,/path/to/cifar10/images/data/toy_spaniel_s_000393.png,5,toy_spaniel_s_000393.png,47
22255,/path/to/cifar10/images/data/domestic_cat_s_001343.png,3,domestic_cat_s_001343.png,47
22256,/path/to/cifar10/images/data/maltese_dog_s_000279.png,5,maltese_dog_s_000279.png,47
22257,/path/to/cifar10/images/data/moving_van_s_000029.png,9,moving_van_s_000029.png,47
22258,/path/to/cifar10/images/data/coupe_s_000987.png,1,coupe_s_000987.png,47
22259,/path/to/cifar10/images/data/airliner_s_002307.png,0,airliner_s_002307.png,47
22260,/path/to/cifar10/images/data/stealth_fighter_s_000560.png,0,stealth_fighter_s_000560.png,47
22261,/path/to/cifar10/images/data/cow_pony_s_000547.png,7,cow_pony_s_000547.png,47
22262,/path/to/cifar10/images/data/taxicab_s_000487.png,1,taxicab_s_000487.png,47
22263,/path/to/cifar10/images/data/frog_s_002027.png,6,frog_s_002027.png,47
22264,/path/to/cifar10/images/data/wapiti_s_001159.png,4,wapiti_s_001159.png,47
22265,/path/to/cifar10/images/data/pipit_s_001936.png,2,pipit_s_001936.png,47
22266,/path/to/cifar10/images/data/stud_mare_s_000120.png,7,stud_mare_s_000120.png,47
22267,/path/to/cifar10/images/data/twinjet_s_000914.png,0,twinjet_s_000914.png,47
22268,/path/to/cifar10/images/data/rana_temporaria_s_000361.png,6,rana_temporaria_s_000361.png,47
22269,/path/to/cifar10/images/data/dog_s_000268.png,5,dog_s_000268.png,47
22270,/path/to/cifar10/images/data/icebreaker_s_000004.png,8,icebreaker_s_000004.png,47
22271,/path/to/cifar10/images/data/grass_frog_s_000001.png,6,grass_frog_s_000001.png,47
22272,/path/to/cifar10/images/data/wagtail_s_000740.png,2,wagtail_s_000740.png,47
22273,/path/to/cifar10/images/data/tabby_cat_s_001933.png,3,tabby_cat_s_001933.png,47
22274,/path/to/cifar10/images/data/lark_s_001145.png,2,lark_s_001145.png,47
22275,/path/to/cifar10/images/data/fighting_cock_s_000002.png,2,fighting_cock_s_000002.png,47
22276,/path/to/cifar10/images/data/jumbo_jet_s_000217.png,0,jumbo_jet_s_000217.png,47
22277,/path/to/cifar10/images/data/odocoileus_hemionus_s_001199.png,4,odocoileus_hemionus_s_001199.png,47
22278,/path/to/cifar10/images/data/cassowary_s_001592.png,2,cassowary_s_001592.png,47
22279,/path/to/cifar10/images/data/bufo_speciosus_s_000081.png,6,bufo_speciosus_s_000081.png,47
22280,/path/to/cifar10/images/data/dunnock_s_001616.png,2,dunnock_s_001616.png,47
22281,/path/to/cifar10/images/data/outboard_motorboat_s_000226.png,8,outboard_motorboat_s_000226.png,47
22282,/path/to/cifar10/images/data/struthio_camelus_s_001537.png,2,struthio_camelus_s_001537.png,47
22283,/path/to/cifar10/images/data/spadefoot_s_000812.png,6,spadefoot_s_000812.png,47
22284,/path/to/cifar10/images/data/dump_truck_s_000509.png,9,dump_truck_s_000509.png,47
22285,/path/to/cifar10/images/data/tractor_trailer_s_000732.png,9,tractor_trailer_s_000732.png,47
22286,/path/to/cifar10/images/data/tank_ship_s_000361.png,8,tank_ship_s_000361.png,47
22287,/path/to/cifar10/images/data/camion_s_001528.png,9,camion_s_001528.png,47
22288,/path/to/cifar10/images/data/compact_car_s_001712.png,1,compact_car_s_001712.png,47
22289,/path/to/cifar10/images/data/honey_eater_s_000096.png,2,honey_eater_s_000096.png,47
22290,/path/to/cifar10/images/data/texas_toad_s_000386.png,6,texas_toad_s_000386.png,47
22291,/path/to/cifar10/images/data/outboard_s_000513.png,8,outboard_s_000513.png,47
22292,/path/to/cifar10/images/data/wrecker_s_002054.png,9,wrecker_s_002054.png,47
22293,/path/to/cifar10/images/data/spring_frog_s_001659.png,6,spring_frog_s_001659.png,47
22294,/path/to/cifar10/images/data/moose_s_000776.png,4,moose_s_000776.png,47
22295,/path/to/cifar10/images/data/gelding_s_001167.png,7,gelding_s_001167.png,47
22296,/path/to/cifar10/images/data/prunella_modularis_s_000589.png,2,prunella_modularis_s_000589.png,47
22297,/path/to/cifar10/images/data/pekingese_s_000049.png,5,pekingese_s_000049.png,47
22298,/path/to/cifar10/images/data/elk_s_000362.png,4,elk_s_000362.png,47
22299,/path/to/cifar10/images/data/wagon_s_000736.png,1,wagon_s_000736.png,47
22300,/path/to/cifar10/images/data/twinjet_s_000186.png,0,twinjet_s_000186.png,47
22301,/path/to/cifar10/images/data/compact_car_s_000231.png,1,compact_car_s_000231.png,47
22302,/path/to/cifar10/images/data/hospital_ship_s_000598.png,8,hospital_ship_s_000598.png,47
22303,/path/to/cifar10/images/data/felis_domesticus_s_000319.png,3,felis_domesticus_s_000319.png,47
22304,/path/to/cifar10/images/data/pontoon_s_001425.png,8,pontoon_s_001425.png,47
22305,/path/to/cifar10/images/data/multiengine_airplane_s_000134.png,0,multiengine_airplane_s_000134.png,47
22306,/path/to/cifar10/images/data/dunnock_s_001067.png,2,dunnock_s_001067.png,47
22307,/path/to/cifar10/images/data/mule_deer_s_000522.png,4,mule_deer_s_000522.png,47
22308,/path/to/cifar10/images/data/estate_car_s_001433.png,1,estate_car_s_001433.png,47
22309,/path/to/cifar10/images/data/police_boat_s_002010.png,8,police_boat_s_002010.png,47
22310,/path/to/cifar10/images/data/cassowary_s_001863.png,2,cassowary_s_001863.png,47
22311,/path/to/cifar10/images/data/cattleship_s_000005.png,8,cattleship_s_000005.png,47
22312,/path/to/cifar10/images/data/lipizzan_s_001089.png,7,lipizzan_s_001089.png,47
22313,/path/to/cifar10/images/data/estate_car_s_000456.png,1,estate_car_s_000456.png,47
22314,/path/to/cifar10/images/data/boat_s_002106.png,8,boat_s_002106.png,47
22315,/path/to/cifar10/images/data/felis_domesticus_s_000227.png,3,felis_domesticus_s_000227.png,47
22316,/path/to/cifar10/images/data/compact_car_s_001229.png,1,compact_car_s_001229.png,47
22317,/path/to/cifar10/images/data/lightship_s_000087.png,8,lightship_s_000087.png,47
22318,/path/to/cifar10/images/data/boat_s_002345.png,8,boat_s_002345.png,47
22319,/path/to/cifar10/images/data/stealth_bomber_s_001435.png,0,stealth_bomber_s_001435.png,47
22320,/path/to/cifar10/images/data/dump_truck_s_000303.png,9,dump_truck_s_000303.png,47
22321,/path/to/cifar10/images/data/tabby_s_000003.png,3,tabby_s_000003.png,47
22322,/path/to/cifar10/images/data/oil_tanker_s_000245.png,8,oil_tanker_s_000245.png,47
22323,/path/to/cifar10/images/data/crapaud_s_000664.png,6,crapaud_s_000664.png,47
22324,/path/to/cifar10/images/data/maltese_dog_s_000691.png,5,maltese_dog_s_000691.png,47
22325,/path/to/cifar10/images/data/cassowary_s_000463.png,2,cassowary_s_000463.png,47
22326,/path/to/cifar10/images/data/compact_car_s_001339.png,1,compact_car_s_001339.png,47
22327,/path/to/cifar10/images/data/cavalry_horse_s_000156.png,7,cavalry_horse_s_000156.png,47
22328,/path/to/cifar10/images/data/lipizzan_s_001894.png,7,lipizzan_s_001894.png,47
22329,/path/to/cifar10/images/data/biplane_s_002086.png,0,biplane_s_002086.png,47
22330,/path/to/cifar10/images/data/bufo_marinus_s_000919.png,6,bufo_marinus_s_000919.png,47
22331,/path/to/cifar10/images/data/automobile_s_002661.png,1,automobile_s_002661.png,47
22332,/path/to/cifar10/images/data/quarter_horse_s_001807.png,7,quarter_horse_s_001807.png,47
22333,/path/to/cifar10/images/data/jumbojet_s_000333.png,0,jumbojet_s_000333.png,47
22334,/path/to/cifar10/images/data/tabby_s_000810.png,3,tabby_s_000810.png,47
22335,/path/to/cifar10/images/data/bomber_s_000024.png,0,bomber_s_000024.png,47
22336,/path/to/cifar10/images/data/containership_s_001074.png,8,containership_s_001074.png,47
22337,/path/to/cifar10/images/data/blenheim_spaniel_s_000765.png,5,blenheim_spaniel_s_000765.png,47
22338,/path/to/cifar10/images/data/stealth_fighter_s_000605.png,0,stealth_fighter_s_000605.png,47
22339,/path/to/cifar10/images/data/anuran_s_000768.png,6,anuran_s_000768.png,47
22340,/path/to/cifar10/images/data/pekinese_s_000825.png,5,pekinese_s_000825.png,47
22341,/path/to/cifar10/images/data/rangifer_tarandus_s_000698.png,4,rangifer_tarandus_s_000698.png,47
22342,/path/to/cifar10/images/data/tabby_cat_s_001758.png,3,tabby_cat_s_001758.png,47
22343,/path/to/cifar10/images/data/dama_dama_s_000081.png,4,dama_dama_s_000081.png,47
22344,/path/to/cifar10/images/data/banana_boat_s_001302.png,8,banana_boat_s_001302.png,47
22345,/path/to/cifar10/images/data/arabian_s_000539.png,7,arabian_s_000539.png,47
22346,/path/to/cifar10/images/data/dawn_horse_s_001183.png,7,dawn_horse_s_001183.png,47
22347,/path/to/cifar10/images/data/sparrow_s_002635.png,2,sparrow_s_002635.png,47
22348,/path/to/cifar10/images/data/coupe_s_001290.png,1,coupe_s_001290.png,47
22349,/path/to/cifar10/images/data/fawn_s_000950.png,4,fawn_s_000950.png,47
22350,/path/to/cifar10/images/data/tug_s_000573.png,8,tug_s_000573.png,47
22351,/path/to/cifar10/images/data/lipizzan_s_000648.png,7,lipizzan_s_000648.png,47
22352,/path/to/cifar10/images/data/cat_s_000510.png,3,cat_s_000510.png,47
22353,/path/to/cifar10/images/data/toy_spaniel_s_000507.png,5,toy_spaniel_s_000507.png,47
22354,/path/to/cifar10/images/data/tipper_truck_s_000858.png,9,tipper_truck_s_000858.png,47
22355,/path/to/cifar10/images/data/rana_clamitans_s_000162.png,6,rana_clamitans_s_000162.png,47
22356,/path/to/cifar10/images/data/stud_mare_s_001068.png,7,stud_mare_s_001068.png,47
22357,/path/to/cifar10/images/data/station_wagon_s_002713.png,1,station_wagon_s_002713.png,47
22358,/path/to/cifar10/images/data/cassowary_s_000576.png,2,cassowary_s_000576.png,47
22359,/path/to/cifar10/images/data/passenger_ship_s_002070.png,8,passenger_ship_s_002070.png,47
22360,/path/to/cifar10/images/data/airliner_s_000013.png,0,airliner_s_000013.png,47
22361,/path/to/cifar10/images/data/dump_truck_s_000514.png,9,dump_truck_s_000514.png,47
22362,/path/to/cifar10/images/data/shooting_brake_s_000340.png,1,shooting_brake_s_000340.png,47
22363,/path/to/cifar10/images/data/seaplane_s_000023.png,0,seaplane_s_000023.png,47
22364,/path/to/cifar10/images/data/maltese_s_001597.png,5,maltese_s_001597.png,47
22365,/path/to/cifar10/images/data/japanese_deer_s_000105.png,4,japanese_deer_s_000105.png,47
22366,/path/to/cifar10/images/data/toy_spaniel_s_000007.png,5,toy_spaniel_s_000007.png,47
22367,/path/to/cifar10/images/data/cervus_elaphus_s_000844.png,4,cervus_elaphus_s_000844.png,47
22368,/path/to/cifar10/images/data/capreolus_capreolus_s_000280.png,4,capreolus_capreolus_s_000280.png,47
22369,/path/to/cifar10/images/data/pipit_s_000762.png,2,pipit_s_000762.png,47
22370,/path/to/cifar10/images/data/nandu_s_001816.png,2,nandu_s_001816.png,47
22371,/path/to/cifar10/images/data/trucking_rig_s_001596.png,9,trucking_rig_s_001596.png,47
22372,/path/to/cifar10/images/data/dump_truck_s_002164.png,9,dump_truck_s_002164.png,47
22373,/path/to/cifar10/images/data/dumper_s_001710.png,9,dumper_s_001710.png,47
22374,/path/to/cifar10/images/data/gelding_s_000390.png,7,gelding_s_000390.png,47
22375,/path/to/cifar10/images/data/tabby_cat_s_001506.png,3,tabby_cat_s_001506.png,47
22376,/path/to/cifar10/images/data/station_wagon_s_001836.png,1,station_wagon_s_001836.png,47
22377,/path/to/cifar10/images/data/wrecker_s_002380.png,9,wrecker_s_002380.png,47
22378,/path/to/cifar10/images/data/freighter_s_002206.png,8,freighter_s_002206.png,47
22379,/path/to/cifar10/images/data/liberty_ship_s_001210.png,8,liberty_ship_s_001210.png,47
22380,/path/to/cifar10/images/data/female_horse_s_000865.png,7,female_horse_s_000865.png,47
22381,/path/to/cifar10/images/data/dive_bomber_s_001377.png,0,dive_bomber_s_001377.png,47
22382,/path/to/cifar10/images/data/jetliner_s_000300.png,0,jetliner_s_000300.png,47
22383,/path/to/cifar10/images/data/passenger_ship_s_002315.png,8,passenger_ship_s_002315.png,47
22384,/path/to/cifar10/images/data/convertible_s_002598.png,1,convertible_s_002598.png,47
22385,/path/to/cifar10/images/data/airplane_s_000145.png,0,airplane_s_000145.png,47
22386,/path/to/cifar10/images/data/cervus_sika_s_000311.png,4,cervus_sika_s_000311.png,47
22387,/path/to/cifar10/images/data/jumbo_jet_s_000368.png,0,jumbo_jet_s_000368.png,47
22388,/path/to/cifar10/images/data/packet_boat_s_001072.png,8,packet_boat_s_001072.png,47
22389,/path/to/cifar10/images/data/passenger_ship_s_000941.png,8,passenger_ship_s_000941.png,47
22390,/path/to/cifar10/images/data/houseboat_s_000122.png,8,houseboat_s_000122.png,47
22391,/path/to/cifar10/images/data/auto_s_000636.png,1,auto_s_000636.png,47
22392,/path/to/cifar10/images/data/japanese_deer_s_000094.png,4,japanese_deer_s_000094.png,47
22393,/path/to/cifar10/images/data/accentor_s_001217.png,2,accentor_s_001217.png,47
22394,/path/to/cifar10/images/data/semi_s_001664.png,9,semi_s_001664.png,47
22395,/path/to/cifar10/images/data/muntjac_s_000877.png,4,muntjac_s_000877.png,47
22396,/path/to/cifar10/images/data/monoplane_s_000044.png,0,monoplane_s_000044.png,47
22397,/path/to/cifar10/images/data/rana_temporaria_s_000941.png,6,rana_temporaria_s_000941.png,47
22398,/path/to/cifar10/images/data/cargo_vessel_s_001049.png,8,cargo_vessel_s_001049.png,47
22399,/path/to/cifar10/images/data/rana_palustris_s_000501.png,6,rana_palustris_s_000501.png,47
22400,/path/to/cifar10/images/data/motorcar_s_001230.png,1,motorcar_s_001230.png,47
22401,/path/to/cifar10/images/data/stud_mare_s_000039.png,7,stud_mare_s_000039.png,47
22402,/path/to/cifar10/images/data/wapiti_s_001306.png,4,wapiti_s_001306.png,47
22403,/path/to/cifar10/images/data/rana_temporaria_s_000071.png,6,rana_temporaria_s_000071.png,47
22404,/path/to/cifar10/images/data/leptodactylus_pentadactylus_s_000039.png,6,leptodactylus_pentadactylus_s_000039.png,47
